Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2022/2/10,3655782,126672,14110,6240,28307,6155,8248,18694,49863,32465,39470,224771,194495,759431,326466,21316,10196,17520,7748,11863,23455,38471,62420,219037,29738,32629,90946,470212,181104,37016,16156,4491,4986,36733,59571,16321,6714,11927,12939,8351,171200,16467,19157,37181,17889,14628,22683,89181
2022/2/11,3753905,130355,14601,6427,29066,6376,8508,18767,51566,33123,40416,230946,199931,778091,334591,21920,10616,17986,7967,11863,24032,39441,64143,225158,30514,33640,93420,485513,187678,38035,16675,4560,5075,37674,60577,16621,6887,12298,13172,8661,176040,16842,19610,38069,18321,14906,23254,89824
2022/2/12,3821365,133635,14971,6611,29658,6506,8623,19074,53247,33692,40819,230946,204011,789856,342631,22293,10978,18418,8196,11863,24453,40142,65273,231797,31117,34498,95234,492259,193161,39018,17096,4621,5137,38322,61655,16838,7011,12524,13288,8865,179495,17268,19841,38660,18657,15102,23698,90158
2022/2/13,3901544,136327,15243,6756,30326,6655,8741,19429,54427,34323,41576,240343,208184,802930,350572,22640,11245,18642,8429,11863,24899,41058,66554,236897,31634,35340,96921,504833,196420,39704,17522,4688,5235,38988,62475,17071,7169,12847,13536,9136,183605,17573,20189,39226,19022,15336,24159,90707
2022/2/14,3965068,138579,15416,6863,30719,6752,8893,19671,55548,34893,41957,244456,211466,813264,356300,23047,11617,18946,8648,12844,25187,41690,67659,242363,32231,35933,98887,512829,201035,40828,17839,4757,5306,39634,63211,17268,7298,13004,13663,9288,186576,17988,20460,39801,19305,15500,24507,90993
2022/2/15,4044927,140861,15773,7028,31522,6973,9072,20106,56366,35998,43001,249189,216200,828789,363508,23523,11948,19222,8913,13034,25704,42929,69484,246783,32776,36814,100228,525426,204295,41864,18275,4829,5371,40286,63816,17610,7478,13439,13944,9554,190459,18479,20870,40744,19672,15707,25202,91714
2022/2/16,4135404,143675,16328,7275,32343,7191,9315,20553,57504,37081,43835,255167,220780,846120,370452,24139,12519,19636,9135,13430,26318,43923,71210,253445,33658,37680,102878,537893,209262,43356,18677,4919,5434,41224,64734,17930,7729,13878,14205,9800,194695,18970,21273,41545,20042,15954,25771,92374
2022/2/17,4230942,147303,16783,7552,33249,7392,9572,20927,59017,37994,44712,260732,226524,863984,378477,24689,13036,20154,9460,13833,26828,45066,72719,260036,34510,38942,105574,551800,214467,44517,19175,5029,5500,42112,65706,18243,7977,14286,14484,10071,199022,19422,21608,42221,20420,16223,26369,93076
2022/2/18,4323821,149959,17180,7794,34031,7608,9760,21291,60517,38767,45460,266899,231461,880113,387453,25214,13431,20630,9707,14228,27348,45956,74643,266420,35230,39986,107627,563299,224340,45859,19610,5167,5551,42837,66602,18504,8219,14731,14693,10293,202759,19817,21962,42926,20732,16449,26852,93757
2022/2/19,4400929,152756,17668,8043,34867,7836,9991,21606,62044,39620,46195,272223,235925,893629,395153,25698,13862,21039,9965,14228,27811,46793,76146,272819,35824,40884,109799,575750,224338,46887,19922,5272,5626,43464,67365,18771,8455,15226,14909,10507,206211,20235,22314,43659,21041,16663,27318,94423
2022/2/20,4473725,155090,17912,8313,35554,8000,10187,21902,63569,40272,46784,278291,240084,906564,401967,26113,14317,21438,10257,14228,28231,47413,77357,278570,36499,41792,111568,584150,229146,47957,20233,5372,5699,44105,68156,19045,8694,15628,15122,10676,209400,20439,22556,44129,21271,16870,27706,94950
2022/2/21,4529571,157013,18266,8526,35956,8118,10317,22106,64773,40636,47140,282892,242894,915369,408272,26413,14576,21789,10533,15026,28465,47959,78508,283260,36876,42517,112946,588851,233496,48927,20500,5512,5761,44512,68926,19263,8922,15871,15273,10766,211841,20745,22749,44554,21514,17029,27999,95265
2022/2/22,4595896,159054,18625,8754,36639,8389,10514,22372,65626,41443,47988,286771,246986,926812,414535,26851,14985,21990,10796,15182,28878,49043,79951,286937,37435,43502,114105,599790,235982,49758,20826,5626,5873,45042,69416,19510,9147,16275,15497,10934,214856,21150,23110,45272,21826,17256,28499,95939
2022/2/23,4673657,161447,19158,9059,37486,8614,10760,22721,66845,42289,48728,291233,250667,941379,420530,27413,15587,22460,11147,15182,29325,49763,81635,291722,38190,44542,116540,611261,239990,51147,21230,5804,5957,45752,70087,19828,9549,16764,15773,11159,218369,21529,23550,45968,22155,17510,29028,96676
2022/2/24,4739244,164068,19481,9364,37957,8736,10918,23002,68118,42712,49232,296942,254725,951548,426987,27869,15934,22999,11428,15818,29658,50352,82983,297764,38722,45348,118266,616918,244735,52210,21456,6015,6023,46294,70888,20060,9744,17023,15923,11293,221035,21812,23755,46471,22468,17674,29322,97045
2022/2/25,4804393,165998,19808,9752,38567,9003,11072,23280,69306,43489,50007,300246,258657,962673,433711,28229,16322,23280,11721,16000,30055,51213,84625,302139,39202,46548,119439,625445,247492,52821,21770,6143,6109,46911,71614,20347,9939,17436,16189,11482,224373,22204,24153,47085,22797,17939,29855,97798
2022/2/26,4873997,168465,20283,9752,39360,9237,11280,23657,70508,44406,50718,304791,261915,974235,439450,28724,16918,23750,12006,16000,30393,52023,86206,306325,39936,47495,121252,635852,250924,53808,22043,6323,6179,47611,72253,20588,10300,17901,16416,11670,227764,22587,24501,47720,23157,18162,30352,98652
2022/2/27,4939220,170928,20703,10478,39916,9410,11478,23982,71765,45073,51392,309742,265439,984556,445147,29177,17444,24341,12354,16000,30739,52586,87628,311504,40599,48449,123001,642552,255025,54755,22337,6477,6266,48173,73057,20846,10638,18318,16625,11832,230651,22827,24819,48184,23448,18394,30778,99238
2022/2/28,4994387,172533,21051,10756,40385,9529,11605,24467,73241,45497,51684,313955,268639,994028,451549,29453,17672,24698,12629,16724,30984,53088,88648,315848,40967,49134,124095,647183,258664,55677,22536,6618,6360,48565,73894,21039,10861,18550,16808,11941,233080,23125,25023,48577,23712,18534,31052,99580
2022/3/1,5056199,174013,21503,11045,41024,9828,11820,24450,74250,46234,52382,318184,272024,1005841,457647,29766,18157,25027,12972,16838,31313,53909,89806,319103,41491,49870,125099,656143,260693,56410,22826,6715,6490,49141,74432,21320,11158,18962,17169,12161,235687,23496,25439,49210,24063,18760,31570,100609
2022/3/2,5127714,176245,21984,11363,41807,10065,12032,24848,75584,46991,53171,322801,275848,1018534,463852,30197,18785,25545,13319,17088,31758,54559,91170,323738,42156,50751,127068,665356,264296,57527,23099,6830,6587,49965,74935,21624,11438,19398,17471,12366,238758,23868,25828,49910,24455,18981,32039,101575
2022/3/3,5198609,178550,22521,11702,42466,10301,12256,25187,77103,47589,53805,327271,279852,1030785,471044,30594,19297,26100,13654,17367,32123,55189,92727,328963,42808,51670,128661,673105,268084,58822,23330,6936,6687,50590,75670,21894,11762,19821,17752,12609,241790,24242,26140,50539,24801,19290,32440,102571
2022/3/4,5262877,180391,22981,11954,43131,10547,12432,25513,78727,48155,54438,331613,283513,1041302,477514,30968,19764,26537,13985,17628,32481,55791,94029,333770,43401,52543,130021,679792,271564,59838,23562,7081,6788,51093,76432,22204,12042,20266,18052,12806,244840,24614,26503,51176,25142,19547,32917,103340
2022/3/5,5326326,182018,23523,12230,43796,10769,12639,25897,80320,48747,55100,336353,287097,1052108,483712,31336,20273,26944,14323,17628,32854,56402,95249,338075,43907,53364,131281,686927,274976,60960,23837,7206,6886,51690,77132,22503,12277,20683,18346,12990,247494,24995,26789,51791,25448,19771,33291,104240
2022/3/6,5381682,183822,23946,12455,44414,10926,12799,26242,81805,49180,55631,340527,290278,1061397,489105,31597,20640,27347,14662,17628,33189,56759,96499,342305,44463,54084,132589,692352,278466,61696,24058,7294,6992,52175,77746,22788,12502,21016,18590,13159,249883,25179,27022,52299,25712,19939,33600,104776
2022/3/7,5422193,184928,24223,12623,44821,11039,12954,26491,82944,49492,55938,344063,292684,1066771,494727,31829,20877,27637,15221,18211,33411,57129,97297,345358,44806,54577,133350,694388,281598,62295,24230,7371,7073,52541,78425,22972,12666,21195,18736,13275,251642,25467,27182,52718,25942,20058,33815,105054
2022/3/8,5471539,186256,24646,12623,45457,11289,13207,26899,83990,50122,56584,346514,295619,1075696,499385,32160,21299,27802,15654,18337,33725,57903,98374,347556,45265,55320,134182,700896,282956,62693,24433,7427,7197,52959,78896,23370,12853,21629,19088,13493,253947,25874,27546,53580,26243,20267,34301,105878
2022/3/9,5534239,188241,25182,13149,46200,11519,13487,27461,85211,50739,57235,350096,298996,1086519,505130,32572,21767,28240,15981,18563,34172,58469,99743,351897,45896,56108,135668,707967,286080,63720,24637,7502,7290,53641,79421,23702,13030,22057,19383,13709,256765,26238,27922,54361,26563,20511,34689,106661
2022/3/10,5596993,190266,25755,13149,46893,11723,13746,27975,86750,51285,57925,354414,302852,1096599,511171,32983,22201,28728,16375,18858,34601,59087,101071,356535,46517,56904,136964,714281,289616,64645,24856,7578,7385,54197,80234,24095,13236,22527,19724,13915,259641,26557,28251,55079,26854,20511,35025,107310
2022/3/11,5653478,191910,26343,13687,47500,11913,13964,28381,88416,51767,58600,359206,306196,1105063,516787,33417,22620,29172,16757,19074,34993,59687,102341,359533,47043,57674,138122,719240,292572,65405,25055,7675,7478,54703,81089,24345,13452,22955,20013,14138,262308,26842,28556,55758,27152,21011,35362,108054
2022/3/12,5708148,193611,26842,13940,48271,12126,14237,28811,90164,52311,59308,363110,309180,1114227,521558,33853,23005,29530,17149,19074,35382,60222,103513,362634,47476,58472,139287,724813,295435,66161,25217,7735,7586,55241,81804,24648,13665,23386,20315,14302,264828,27157,28850,56402,27416,21255,35757,108733
2022/3/13,5760071,195052,27272,14161,48815,12307,14484,29156,91717,52832,59817,367238,312286,1122358,527662,34295,23344,29921,17567,19074,35717,60534,104560,366208,47978,59056,140418,729702,298074,66908,25415,7810,7685,55698,82531,24913,13875,23823,20540,14479,266957,27328,29054,56837,27642,21478,36037,109307
2022/3/14,5795823,196094,27622,14335,49084,12407,14620,29388,92975,53146,60094,370293,314598,1127194,531867,34664,23527,30255,17975,19733,35977,60897,105273,368755,48267,59602,141040,731169,300563,67481,25573,7893,7762,55987,83193,25072,14008,24053,20695,14600,268647,27611,29179,57258,27826,21613,36240,109569
2022/3/15,5842754,197290,28091,14587,49654,12701,14846,29763,93883,53751,60849,372642,317308,1135030,538440,35065,23846,30450,18321,19878,36432,61512,106370,370073,48684,60388,141834,737142,301692,67789,25772,7985,7878,56405,83708,25376,14175,24469,21039,14799,270571,27983,29464,57957,28065,21853,36656,110139
2022/3/16,5899237,199223,28609,14929,50383,12928,15064,30193,95144,54406,61570,376574,320568,1145251,542950,35582,24303,30856,18614,20106,36974,62016,107674,373589,49246,61026,143154,742881,304086,68566,25947,8073,7984,56999,84267,25720,14373,24933,21310,15000,273041,28308,29685,58589,28277,22130,37021,110966
2022/3/17,5954311,201047,29239,15243,50925,13135,15315,30598,96671,54985,62319,380647,323732,1153712,548218,36110,24611,31307,18912,20350,37460,62523,108983,377350,49762,61865,144227,747882,307069,69182,26123,8180,8096,57438,85218,26010,14559,25321,21551,15169,275513,28599,29943,59084,28530,22391,37374,111684
2022/3/18,6003483,202761,29892,15473,51435,13329,15497,30967,98471,55484,62920,384976,326780,1161537,553304,36558,24895,31635,19186,20578,37997,62952,110376,380133,50180,62576,145189,751740,309445,69698,26299,8254,8189,57833,86168,26224,14736,25690,21799,15315,277653,28826,30121,59542,28711,22628,37698,111684
2022/3/19,6049116,204347,30427,15747,52032,13554,15681,31328,100092,56034,63503,388377,329394,1168981,557572,36904,25190,31960,19380,20578,38473,63401,111439,382734,50537,63197,146028,755379,311648,70099,26461,8333,8257,58183,86942,26454,14888,26023,22046,15463,279623,29004,30362,59966,28916,22875,38051,113104
2022/3/20,6089228,205866,30840,15952,52521,13727,15810,31689,101374,56467,63942,391700,331978,1175483,561942,37396,25449,32213,19546,20578,38919,63647,112387,385142,50885,63642,146789,758281,313565,70443,26587,8388,8317,58556,87660,26656,15017,26324,22262,15576,281383,29098,30553,60216,29124,23036,38372,113781
2022/3/21,6118771,206875,31234,16083,52797,13862,15891,31907,102784,56715,64269,394683,333728,1179338,565798,37708,25590,32439,19661,20578,39258,63824,112986,387179,51107,64026,147208,759912,315243,70806,26704,8463,8369,58762,88320,26825,15120,26518,22378,15660,282574,29184,30678,60460,29293,23154,38590,114081
2022/3/22,6140128,207760,31395,16192,53047,13970,15960,32136,103560,57026,64591,396308,334875,1182871,568149,37957,25691,32536,19741,21243,39560,64140,113392,388261,51266,64205,147434,760910,316191,71001,26782,8510,8420,58934,88767,26978,15188,26676,22457,15750,283343,29405,30778,60699,29466,23242,38809,114407
2022/3/23,6176640,208984,31893,16416,53577,14256,16075,32512,104181,57706,65286,398422,336936,1189301,570979,38298,25937,32639,19903,21315,40113,64746,114038,389201,51591,64793,148082,765693,316818,71190,26938,8587,8498,59308,89138,27220,15302,27100,22775,15922,285036,29696,31047,61178,29721,23522,39302,115320
2022/3/24,6225596,211032,32454,16658,54276,14494,16245,32956,105114,58387,65891,401994,339275,1198176,574721,38835,26262,32679,20064,21541,40591,65268,115013,392359,52148,65478,149045,770175,318922,71684,27136,8668,8575,59825,89834,27487,15426,27518,23040,16087,287356,29940,31336,61612,30013,23715,39841,116301
2022/3/25,6273753,213170,33112,16921,54717,14750,16420,33436,106473,58958,66464,406139,342087,1205465,578492,39359,26501,33014,20229,21744,41107,65792,116012,395583,52639,66114,150045,773952,321245,72136,27284,8806,8685,60281,90752,27744,15574,27836,23360,16236,289527,30160,31540,62025,30291,23969,40332,117126
2022/3/26,6320695,214871,33626,17168,55277,15038,16615,33856,107812,59586,67044,410268,344736,1212905,583339,39904,26737,33248,20390,21744,41607,66320,117053,398302,53132,66610,150884,777597,323268,72518,27438,8910,8796,60647,91754,27984,15682,28109,23617,16369,291799,30476,31789,62025,30574,24188,40929,118005
2022/3/27,6364132,216368,34076,17433,55751,15269,16783,34245,109105,60065,67565,414207,347251,1220749,586892,40411,26962,33502,20531,21744,41986,66680,118026,400896,53581,67233,151748,781081,325252,72864,27580,8987,8899,61062,92623,28218,15775,28394,23830,16492,293739,30662,31989,62025,30820,24392,41397,118843
2022/3/28,6396907,217567,34411,17587,56053,15421,16939,34555,110344,60388,67866,417485,349110,1225293,590417,40761,27070,33752,20687,22379,42330,66939,118609,403186,53983,67233,152266,782221,326997,73266,27701,9057,8996,61317,93423,28367,15839,28545,23972,16572,295243,30959,32085,63000,31060,24575,41727,119205
2022/3/29,6438292,218934,34825,17798,56627,15746,17123,34884,111278,61134,68485,420158,351508,1233139,593717,41110,27294,33865,20875,22509,42807,67528,119276,404270,54364,68121,152965,786559,327954,73575,27933,9115,9093,61660,94107,28669,15942,28889,24334,16745,297099,31312,32343,63500,31410,24889,42486,120189
2022/3/30,6490961,220913,35325,18009,57370,16049,17363,35376,112205,61895,69233,423962,354519,1242659,597511,41805,27586,34165,21057,22826,43388,68061,120366,407197,55024,68653,154131,791075,329941,74026,28156,9200,9216,62311,94817,28987,16042,29294,24598,16919,299567,31770,32632,64061,31808,25273,43262,121209
2022/3/31,6538890,223019,35907,18262,57994,16049,17363,36521,113668,62635,69900,423962,357473,1250651,601399,42481,27875,34553,21280,23127,43991,68667,121386,410474,55595,69151,155223,794809,332097,74412,28347,9294,9344,62856,95908,29318,16144,29602,24870,17073,302151,32167,32940,64629,32219,25663,43951,122341
2022/4/1,6592320,225052,36445,18471,58536,16595,17785,36453,115030,63267,70509,432387,360032,1258633,605051,43210,28128,34553,21444,23382,44580,69194,122606,413167,56192,69454,156210,798479,334167,74748,28579,9363,9507,63317,97041,29681,16244,29943,25131,17209,304633,32503,33245,65163,32634,26056,44696,123466
2022/4/2,6639575,227037,36921,18745,59188,16872,17972,36967,116314,63927,71148,435631,362805,1266028,609858,43806,28336,35151,21637,23382,45164,69795,122599,415857,56736,69928,157173,802145,335964,75101,28853,9417,9657,63846,98096,29967,16325,30247,25415,17347,306958,32817,33504,65163,33050,26502,45436,124639
2022/4/3,6687704,228882,37220,18990,59746,17097,18113,37490,117398,64447,71658,439333,366102,1273927,614101,44472,28516,35457,21805,23382,45655,70185,124686,418420,57365,70528,158112,805905,337815,75480,29113,9523,9779,64303,98974,30256,16406,30582,25650,17439,309050,33059,33756,65163,33420,26900,46189,125706
2022/4/4,6721412,230459,37467,19139,60025,17245,18216,37853,118822,64840,71889,442216,368142,1278311,617155,44891,28601,35660,21976,24119,46055,70533,125305,420508,57728,70799,158687,807144,339516,75747,29254,9602,9876,64620,100044,30414,16477,30719,25775,17517,310610,33352,33893,66468,33670,27199,46511,126214
2022/4/5,6763637,232048,37873,19392,60673,17634,18407,38320,119986,65535,72466,444801,370337,1285279,620477,45466,28744,35782,22109,24262,46592,71290,126057,421582,58219,71338,159389,811491,340512,75987,29466,9653,10048,65038,100832,30715,16547,31081,26161,17681,312601,33760,34253,67188,34115,27645,47233,127423
2022/4/6,6817670,234418,38426,19732,61440,17970,18603,38981,120940,66318,73077,448127,373113,1293931,624433,46347,28990,36121,22304,24474,47329,71968,127168,424710,58971,71789,160526,816387,342473,76548,29790,9732,10192,65730,101651,31002,16638,31410,26461,17825,315303,34205,34612,67806,34525,28233,47959,128833
2022/4/7,6872619,236764,38983,20161,62116,18316,18808,39675,122111,67036,73681,451973,376214,1302684,628258,47186,29185,36468,22515,24725,48019,72621,128080,427925,59687,72241,161645,821060,344664,76890,30081,9826,10326,66363,102732,31372,16761,31711,26772,18016,317948,34596,34986,68582,35028,28799,48692,130188
2022/4/8,6924637,238980,39461,20504,62721,18681,18966,40317,123416,67650,74272,455553,378838,1310796,631975,48046,29375,36793,22740,24979,48694,73259,129125,430708,60423,72595,162602,824968,346959,77430,30353,9896,10439,66965,103869,31738,16869,31998,27112,18183,320823,35025,35364,69261,35470,29412,49369,131516
2022/4/9,6976705,241254,39994,20882,63288,18966,19151,40971,124921,68411,74773,459214,381772,1318898,635767,48821,29561,37094,22963,24979,49434,73843,130247,433560,60978,73118,163594,829168,348976,77890,30595,9970,10591,67607,105068,32083,16976,32347,27424,18337,323552,35431,35729,69261,35935,30018,50104,133040
2022/4/10,7024462,243399,40402,21267,63861,19218,19310,41501,126375,68956,75274,462773,384440,1326924,639865,49717,29680,37387,23183,24979,50166,74330,131090,436286,61608,73600,164503,832818,350809,77383,30923,10063,10704,68229,106273,32381,17082,32671,27702,18464,325927,35658,36096,69261,36357,30511,50714,134193
2022/4/11,7057498,244950,40680,21494,64187,19363,19433,41896,127595,69371,75274,466434,386364,1326924,643645,50226,29748,37660,23380,25660,50672,74727,131497,438540,61972,73789,165042,834267,352817,78701,31083,10125,10794,68662,107352,32542,17171,32844,27852,18549,327560,36040,36280,70802,36683,30840,51092,134770
2022/4/12,7108750,246854,41111,21787,64795,19808,19668,42434,128544,70034,76088,468975,388641,1338408,647762,50743,29877,37835,23597,25800,51369,75570,132311,439738,62478,74164,165774,839318,353808,79051,31467,10194,10944,69228,108357,32864,17288,33246,28301,18733,329879,36652,36759,71657,37179,31411,51821,136279
2022/4/13,7165383,249567,41610,22218,65543,20167,19921,43127,129496,70812,76669,471986,391264,1346661,652279,51650,30067,38207,23818,26085,52209,76279,133435,443138,63274,74673,166945,844439,355629,79650,31831,10292,11106,70203,109265,33144,17450,33670,28709,18917,332800,37182,37205,72391,37623,32166,52527,137935
