2022/8/24,97585397,96909281,81449606,25514069,0
2022/8/25,97589130,96915538,81484773,26005788,0
2022/8/26,97597179,96929691,81551089,26726789,0
2022/8/27,97609820,96950365,81628839,27365008,0
2022/8/28,97612156,96955176,81657483,27657903,0
2022/8/29,97614555,96961332,81690051,28101395,0
2022/8/30,97618658,96967931,81721926,28589014,0
2022/8/31,97622279,96973158,81749599,29018464,0
2022/9/1,97625998,96974500,81770278,29343231,0
2022/9/2,97630456,96980577,81815320,29854084,0
2022/9/3,97646300,96989339,81872037,30278850,0
2022/9/4,97649257,96990888,81888251,30429055,0
2022/9/5,97652879,96992925,81910600,30725041,0
2022/9/6,97656937,96995681,81932772,31036192,0
2022/9/7,97660918,96998716,81954529,31332143,0
2022/9/8,97664037,97001571,81973656,31594790,0
2022/9/9,97673667,97009643,82017005,32015899,0
2022/9/10,97680191,97022839,82069969,32378482,0
2022/9/11,97681045,97025143,82084184,32486678,0
2022/9/12,97682542,97028425,82105694,32724443,0
2022/9/13,97684259,97032230,82125935,32980010,0
2022/9/14,97685757,97035699,82145084,33207096,0
2022/9/15,97687050,97038750,82162015,33408020,0
2022/9/16,97691113,97047036,82202699,33739648,0
2022/9/17,97696919,97060621,82256715,34003259,0
2022/9/18,97697735,97062459,82270129,34063095,0
2022/9/19,97697925,97062758,82273191,34077070,0
2022/9/20,97699448,97066911,82290794,34255053,1
2022/9/21,97700930,97070581,82307578,34429009,1
2022/9/22,97702609,97075108,82328989,34606661,2
2022/9/23,97703488,97076355,82343527,34657874,2
2022/9/24,97707535,97093803,82387833,34844389,13
2022/9/25,97708375,97097171,82400952,34915871,13
2022/9/26,97709693,97101813,82418373,35066064,13
2022/9/27,97711035,97106452,82435495,35229071,15
2022/9/28,97712359,97110943,82452183,35389281,16
2022/9/29,97713436,97114605,82467908,35537944,17
2022/9/30,97716608,97126489,82506083,35783060,29
2022/10/1,97720186,97132287,82539793,35940373,33
2022/10/2,97721308,97132996,82548482,35995812,38
2022/10/3,97722352,97134301,82561436,36098751,42
2022/10/4,97723525,97135749,82575957,36211916,54
2022/10/5,97724628,97136975,82590079,36319259,56
2022/10/6,97725720,97138158,82603374,36424626,62
2022/10/7,97728238,97141941,82636044,36641760,82
2022/10/8,97732111,97147603,82686921,36893869,92
2022/10/9,97733188,97148552,82705457,36990322,100
2022/10/10,97733335,97148717,82710143,37017405,104
2022/10/11,97734278,97150032,82731158,37170866,119
2022/10/12,97735295,97151296,82753481,37320158,130
2022/10/13,97735900,97152436,82775494,37462725,135
2022/10/14,97738083,97154377,82822363,37750656,152
2022/10/15,97742048,97158971,82891759,38080950,167
2022/10/16,97742855,97159842,82917578,38212961,170
2022/10/17,97743786,97160985,82948218,38391207,188
2022/10/18,97744863,97162212,82979955,38579490,214
2022/10/19,97746083,97163505,83009435,38762932,265
2022/10/20,97747144,97164493,83035887,38942061,292
2022/10/21,97749620,97167417,83088557,39295336,994
2022/10/22,97753420,97172010,83165542,39729814,3078
2022/10/23,97754390,97173520,83194869,39901794,4757
2022/10/24,97755540,97174889,83226340,40096610,8691
2022/10/25,97756652,97176343,83257883,40305112,18530
2022/10/26,97757862,97177747,83287274,40510032,34588
2022/10/27,97758972,97179164,83313825,40712027,59070
2022/10/28,97761759,97182425,83366207,41104919,96232
2022/10/29,97766447,97187099,83439636,41582054,135261
2022/10/30,97767729,97188332,83468868,41780192,166068
2022/10/31,97768826,97188907,83496223,41979838,224136
2022/11/1,97770247,97189801,83523578,42189539,337211
2022/11/2,97771297,97190810,83556069,42453013,464930
2022/11/3,97771699,97191067,83571451,42568413,531230
2022/11/4,97774879,97193514,83615728,42955842,704481
2022/11/5,97780738,97197932,83677661,43418505,890675
2022/11/6,97782537,97198737,83702721,43605336,1031283
2022/11/7,97784156,97199730,83727025,43794486,1257000
2022/11/8,97786255,97200846,83752357,43990478,1527419
2022/11/9,97788780,97202085,83776898,44184304,1805572
2022/11/10,97790526,97203324,83800268,44388639,2082951
2022/11/11,97795333,97206050,83844536,44792886,2420049
2022/11/12,97802478,97210141,83904569,45271681,2769896
2022/11/13,97804336,97211250,83930917,45472360,3024948
2022/11/14,97806797,97212408,83954126,45653750,3377856
2022/11/15,97810338,97213638,83978658,45848000,3779894
2022/11/16,97813737,97214935,84002893,46043885,4186404
2022/11/17,97816849,97216054,84025819,46243604,4578434
2022/11/18,97823486,97218791,84069271,46640847,5052528
2022/11/19,97833673,97223697,84129232,47094835,5506741
2022/11/20,97836179,97225064,84156248,47294827,5825117
2022/11/21,97839743,97226296,84178990,47473596,6262700
2022/11/22,97845127,97227844,84209861,47738103,6776759
2022/11/23,97846203,97228229,84225963,47850985,6983336
2022/11/24,97850217,97229119,84248511,48049391,7450786
2022/11/25,97858655,97232446,84290515,48423014,8029331
2022/11/26,97869662,97238759,84350576,48850348,8572462
2022/11/27,97873155,97240815,84377504,49032568,8939375
2022/11/28,97877464,97242600,84400486,49207649,9428871
2022/11/29,97883487,97244724,84425561,49397854,9977438
2022/11/30,97888780,97247416,84450208,49581879,10503508
2022/12/1,97893805,97248937,84470748,49750877,11013314
