2021/7/17,970168,296515,248096,479218,195774,279986,411978,521448,317021,376313,1269500,1048906,2411624,1536916,491623,223761,253873,166654,175821,439392,458588,670989,1334370,379654,259949,543489,1704603,1148856,308450,241632,118408,146310,399395,527560,344388,175829,206511,309827,183574,1055219,202512,299611,406914,255420,232539,346476,211261
2021/7/18,996775,302832,259771,488910,207783,288275,420489,538891,328783,382922,1307198,1086197,2478555,1588765,511178,228733,260380,170450,181515,452636,473698,695506,1378199,392821,267927,558083,1751499,1182901,315726,248132,122076,149731,405725,538571,350442,178865,211713,325742,186532,1085594,206090,311155,414565,261000,238415,355953,218415
2021/7/19,1026371,310508,265132,497415,214400,294948,430727,552506,339221,397225,1343472,1121093,2557266,1643198,521603,233590,265789,175293,185259,462062,483799,714352,1400105,400278,274467,571069,1799804,1215062,326836,252516,124677,152846,416276,555389,359517,185008,215619,333746,190165,1104999,209820,318447,425553,268149,242806,366247,223399
2021/7/20,1056963,318194,271808,506725,222414,300322,443323,567192,350961,411418,1382582,1163076,2645569,1702180,533250,239184,271308,180187,189900,473597,493716,734506,1424469,408239,281496,585654,1853224,1249851,337039,258368,127087,155618,427482,572821,369670,191484,220026,342044,194194,1130638,213641,326745,437345,275887,247904,377252,228293
2021/7/21,1088370,326746,278984,516411,231599,306505,453913,582221,363308,425857,1423475,1203469,2740937,1769319,546685,244857,278212,185675,195031,485102,503234,754379,1453663,416128,288502,601298,1911474,1287261,346475,263155,129374,159141,438704,591590,381110,198777,224461,350521,198151,1164142,217898,335322,449770,283660,254803,388735,231635
2021/7/22,1097059,328792,280697,519423,243901,309727,457756,591789,368008,431384,1446508,1220346,2791566,1811254,552326,245931,280839,189001,197908,489407,506449,764821,1460801,420989,294126,605110,1935379,1306908,351467,264242,130179,159757,440749,599201,384586,199601,226273,353047,199101,1175697,218660,339226,454548,285838,256783,392689,237387
2021/7/23,1104726,329883,281144,522029,254268,311484,462072,598636,370864,434121,1460089,1235898,2836123,1840395,556808,247232,281813,190381,199230,493435,508978,775033,1467384,423645,299815,608699,1956656,1320532,355291,264934,130683,160331,443191,605694,387384,200396,227549,354340,199800,1185380,219515,342327,460813,287511,257746,396584,241280
2021/7/24,1132765,339820,293748,532860,266228,318268,470369,616979,383857,446702,1503019,1271676,2929496,1905153,578160,254593,289157,195964,205589,508883,523180,800281,1502402,437215,309389,627875,2021327,1368011,363632,272777,135541,163952,453635,625990,398202,204797,234124,368447,204742,1221303,223531,355412,471785,294776,263146,405422,251046
2021/7/25,1157153,348358,307765,542159,278014,323825,478579,637136,397985,454657,1540328,1309439,2996189,1965640,599792,262110,296399,199861,212745,521029,537069,823458,1540615,453912,319319,647717,2072769,1417726,374580,281580,140220,168806,460394,643624,405978,208056,242123,383367,209066,1258656,227433,367786,480898,299553,269269,413617,258479
2021/7/26,1198383,359161,314198,554633,285924,331400,492307,658389,409408,472672,1593599,1356750,3115764,2038063,614955,269140,302686,205704,217458,537217,548964,848348,1576423,464409,328889,667076,2143918,1454741,386353,287728,143542,172989,474872,663879,417746,215584,247377,392654,214194,1295469,233804,379385,499982,309172,276049,426431,264593
2021/7/27,1237122,369715,322386,567450,293804,338332,507658,679471,421531,488020,1648482,1405475,3242319,2111088,630143,276369,309143,211409,223217,553930,560822,875523,1615040,474102,338806,685554,2216954,1493937,397332,295342,146782,177082,489583,685126,430025,224040,252698,401445,219304,1335524,240064,391761,518767,318652,283330,439176,270929
2021/7/28,1277826,380023,331281,580503,303635,346967,521898,698893,434516,504082,1700448,1454445,3371640,2189849,647080,283697,318320,217875,228565,571107,574861,903197,1658160,483883,349262,705184,2287205,1533778,407721,302087,150113,181213,504026,708046,442767,231945,257207,410459,223436,1382418,245748,404653,536816,327792,293450,451248,280422
2021/7/29,1317946,390088,338311,594469,313346,355813,535954,720362,446537,519591,1754753,1501908,3500982,2272750,663616,290108,327119,224901,234837,586327,587270,933022,1699318,495965,357700,722962,2354824,1575440,417446,308771,153538,185825,517579,726076,454001,238744,261734,419286,228012,1428976,253476,416306,555915,335760,301812,463795,288583
2021/7/30,1354946,399464,344188,608466,320870,363021,551621,742264,457375,536138,1811457,1557017,3645129,2355457,679088,297671,335102,231221,240373,600769,600693,962017,1743155,506122,367960,743657,2432786,1617953,427039,316288,156781,191096,533650,746443,467611,246210,266904,428728,232471,1471745,259617,427382,575278,345586,308244,477447,295036
2021/7/31,1390016,409945,354718,624213,333045,370308,563730,763912,468834,550028,1859468,1602645,3761966,2429737,710676,307982,343593,238019,246278,620162,619444,992696,1790760,521609,379619,766401,2510426,1667015,436277,324873,163618,195345,547689,766072,480689,252489,273589,437679,237611,1511916,264356,441809,590779,352954,316489,487714,306050
2021/8/1,1417677,417882,362261,636766,340711,376584,570381,779312,478932,559530,1888465,1643720,3838936,2480709,728483,313403,350182,241796,249659,634230,629398,1012471,1835895,534021,385921,783388,2564324,1699621,443133,329265,168894,198589,554268,777586,488133,256041,279458,442602,240421,1537710,267904,455360,600082,357200,324257,493860,317076
2021/8/2,1452189,426211,367964,651087,342665,383025,581557,797848,488790,571815,1941296,1694302,3961668,2540290,742397,320385,356873,247399,253330,644750,639119,1033562,1877220,544179,392504,798038,2628273,1729274,449817,335769,172220,202770,567753,792940,497691,261072,283022,449528,244064,1570922,272773,463497,615708,364668,329555,503280,322018
2021/8/3,1488335,434619,375074,666600,345297,389335,593617,815197,498990,584867,1996635,1746636,4090122,2604597,757774,327164,363264,252918,257477,655990,648316,1058146,1924081,554823,398419,812600,2693727,1761254,457611,343002,175676,207814,582505,811114,507573,265174,287101,455983,247968,1608538,278152,474591,630215,372710,335657,513665,327913
2021/8/4,1526216,442154,381397,680601,349179,395823,605578,832973,507992,596832,2050304,1797277,4221220,2675947,774415,333695,370949,257923,260753,665636,657220,1081387,1969601,566257,404783,828325,2756787,1792198,466233,349594,178817,212735,595403,828922,516745,269329,290970,462327,251977,1643776,282882,485558,644893,379945,342350,523289,336400
2021/8/5,1563547,450716,387920,695437,353579,402171,620015,851970,517422,608058,2109441,1849151,4353067,2752394,790033,340703,377888,264250,264064,675203,666735,1104096,2018399,579378,411725,842369,2816618,1823692,474592,356826,182289,218083,608645,845573,525686,275176,295411,468237,256243,1681936,287832,495803,658913,386699,348712,532882,344892
